School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
a8ed3037a1465cc2bbff30f264ec1a2f,Copper Mountain Middle School,suburban,28.0,Utah,84096,Herriman,Salt Lake,Jordan School District
4754e8c3f3a22701722eb6744e69ea14,Bennion Junior High School,unknown,37.0,Utah,84129,Taylorsville,Salt Lake,Granite School District
e231fbed03bd61c867f369dd6a4283d4,Willow Elementary School,unknown,30.0,Utah,84029,Grantsville,Tooele,Tooele Co School District
13a5a91583422de97bb837652cbcff8c,Aneth Bia Community School,rural,93.0,Utah,84534,Montezuma Crk,San Juan,[Bureau Of Indian Affairs]
13b7c762af8e87512013f4d0281c901e,Park Lane Elementary School,suburban,18.0,Utah,84092,Sandy,Salt Lake,Canyons School District
8053466e41b4328bcc589988bd83bcb8,Mapleton Elementary School,suburban,23.0,Utah,84664,Mapleton,Utah,Nebo School District
ca32c497b3617a592e1061ff0432e3fe,Foothills Elementary School,suburban,27.0,Utah,84653,Salem,Utah,Nebo School District
9f84ddeb2ea4a0ddb9f1be1c6f244b03,Orem Elementary School,urban,41.0,Utah,84058,Orem,Utah,Alpine School District
7e9f0d9793d99785a9e0763a6092f33a,West Point Junior High School,suburban,26.0,Utah,84015,West Point,Davis,Davis School District
1918a21497f2962b4928fcf91a2ce348,Park View Elementary School,suburban,42.0,Utah,84651,Payson,Utah,Nebo School District
52c06b381deb9d7b3ec86e528ee0113a,Northridge Elementary School,urban,26.0,Utah,84057,Orem,Utah,Alpine School District
db6b44d7ea276fcac3be168a1a2e7110,Washington Elementary School,suburban,65.0,Utah,84780,Washington,Washington,Washington Co School District
13f1764f17ccefabadf827a1cd6b22ce,Clarke N Johnsen Junior High School,town,32.0,Utah,84074,Tooele,Tooele,Tooele Co School District
5ca3c2742cfd496c8f4b96d6d28eb4fa,Copper Canyon Elementary School,town,43.0,Utah,84074,Tooele,Tooele,Tooele Co School District
aa0e7297a1a091abd788c22da9de8b2f,Tooele Junior High School,town,48.0,Utah,84074,Tooele,Tooele,Tooele Co School District
7ddcbc98aacafee19e76274cf26e40a8,West Lake Junior High School,suburban,78.0,Utah,84119,W Valley City,Salt Lake,Granite School District
1a6df72cbfa581072114b766979a7d10,Adams Elementary School,suburban,24.0,Utah,84040,Layton,Davis,Davis School District
82add25c2189a1d347753b50aa29dfd2,Dry Creek Elementary School,suburban,27.0,Utah,84043,Lehi,Utah,Alpine School District
7069e8a0220fbe8e6391941f58d32a47,Athlos Academy Utah,suburban,29.0,Utah,84096,Herriman,Salt Lake,Utah Department Of Education
de52ec78689f471c9eb7b414d2d3be00,Moab Charter School,town,75.0,Utah,84532,Moab,Grand,Utah Department Of Education
7d2f4ecb253a0495c1aeb863887e0883,Churchill Junior High School,suburban,10.0,Utah,84124,Salt Lake City,Salt Lake,Granite School District
fc612f107eaeed8169ed5036cb6d649e,Summit Elementary Academy Bluffdale,unknown,,Utah,84065,Bluffdale,Salt Lake,Utah Department Of Education
492f0811776254027ba0631b4901b7f1,Emery High School,town,49.0,Utah,84513,Castle Dale,Emery,Emery Co School District
5e7dfd68c65175febaaf52bd70bfc6c1,Huntington Elementary School,rural,47.0,Utah,84528,Huntington,Emery,Emery Co School District
867019714157741bb9b188ad90b97526,East Hollywood High School,suburban,29.0,Utah,84119,W Valley City,Salt Lake,Utah Department Of Education
77972d09d247ba9d7e165301fff292d4,Barratt Elementary School,suburban,19.0,Utah,84003,American Fork,Utah,Alpine School District
34b0e4e91e5bf65d9d889d465f6731ec,Sego Lily Elementary School,suburban,19.0,Utah,84043,Lehi,Utah,Alpine School District
eed2d2b131b52c93fa22102e7b0a3c40,Carl Sandburg Elementary School,suburban,57.0,Utah,84120,W Valley City,Salt Lake,Granite School District
b165364eb0c15ee85f9f433d1366e9da,Wasatch Peak Academy,suburban,29.0,Utah,84054,N Salt Lake,Davis,Utah Department Of Education
7559c377bae25d2c0ffcdfab77c840cb,Jeremy Ranch Elementary School,rural,19.0,Utah,84098,Park City,Summit,Park City School District
bbb2b92773104c2e86923712bcbafb60,Morgan Elementary School,town,30.0,Utah,84050,Morgan,Morgan,Morgan Co School District
b162a6895bfb5c84c46f19c8f1d6eea2,Hurricane High School,town,53.0,Utah,84737,Hurricane,Washington,Washington Co School District
8639bb4b48c074a0fbdf639952083a0e,Canyon View Junior High School,urban,43.0,Utah,84097,Orem,Utah,Alpine School District
d2c04567805a0a010e5c8cb8c82a0b48,Gunnison Valley High School,rural,52.0,Utah,84634,Gunnison,Sanpete,South Sanpete School District
b93cd43f36ad13a15451fc2ebef4a58a,Blue Peak High School,unknown,52.0,Utah,84074,Tooele,Tooele,Tooele Co School District
27cd7427de21367c512a81ff2298c6f0,Legacy Preparatory Academy-North Campus 5th-9th,suburban,29.0,Utah,84087,Woods Cross,Davis,Utah Department Of Education
6ebd0cfeafcba073224801b30e2e27ff,Vista Heights Middle School,suburban,24.0,Utah,84045,Saratoga Spgs,Utah,Alpine School District
94036305c033eb366bde3dc108f49d6e,Rockwell High School,suburban,29.0,Utah,84005,Eagle Mtn,Utah,Utah Department Of Education
bcbcbe5222cb64526413e28ceead92a4,St. George Academy,unknown,,Utah,84780,Washington,Washington,Utah Department Of Education
e86f3999db8ee04cafc36bc84caae7ca,Pony Express Elementary School,suburban,30.0,Utah,84005,Eagle Mtn,Utah,Alpine School District
ed84f4d2c1e296d2029fbc6591d9f327,Grantsville High School,unknown,42.0,Utah,84029,Grantsville,Tooele,Tooele Co School District
8302aef6a76e4ba7a178821f8a15327a,Sunset Elementary School,urban,60.0,Utah,84770,Saint George,Washington,Washington Co School District
1858add00aeed9a3a248094998c9657d,Snow Canyon High School,urban,53.0,Utah,84770,Saint George,Washington,Washington Co School District
609bb082740716a231a86114d0e1e6ec,Legacy Preparatory Academy-South Campus K-4th,suburban,29.0,Utah,84054,N Salt Lake,Davis,Utah Department Of Education
872565eb8a400a70bba1a0228bcac0a4,Pleasant Green Elementary School,suburban,58.0,Utah,84044,Magna,Salt Lake,Granite School District
409d1850d2ad14a9fbe7b21bd106338b,Vanguard Academy,unknown,29.0,Utah,84119,W Valley City,Salt Lake,Utah Department Of Education
6f926f2bbe33b3a8f6a18b2b7b1392a4,Vineyard Elementary School,urban,47.0,Utah,84058,Vineyard,Utah,Alpine School District
3afeb6b49988b771b9ad4ab73bb1cc9f,Olympus High School,suburban,51.0,Utah,84124,Holladay,Salt Lake,Granite School District
6e8367483b29c01f186bed746fb22fa0,Olympus Junior High School,suburban,12.0,Utah,84117,Holladay,Salt Lake,Granite School District
9366626498b8176540ae883b0501b450,Jackson Elementary School,urban,86.0,Utah,84116,Salt Lake City,Salt Lake,Salt Lake City School District
561b2a24cfb3766500d78fbcdac9b996,Timpanogos High School,urban,45.0,Utah,84057,Orem,Utah,Alpine School District
231c4235558d983195f3f637cf927da6,Highmark Charter School,suburban,29.0,Utah,84405,South Weber,Davis,Utah Department Of Education
58c8360b081f93084d7bfd7dd477875e,Salem Hills High School,suburban,40.0,Utah,84653,Salem,Utah,Nebo School District
69d5334c670b630319b9f69ad28224c4,Layton High School,suburban,28.0,Utah,84041,Layton,Davis,Davis School District
9a6cff788bebb148bf54573ea988d726,Centennial Junior High School,suburban,7.0,Utah,84037,Kaysville,Davis,Davis School District
512608393a6233459dad28f913efb614,Cache High School,suburban,36.0,Utah,84341,North Logan,Cache,Cache Co School District
4310aac0a9e3b67d3a695c5541bef359,Providence Elementary School,suburban,24.0,Utah,84332,Providence,Cache,Cache Co School District
dd047934130a5b9ce5b2a27047da7ac2,Pine View High School,urban,53.0,Utah,84790,Saint George,Washington,Washington Co School District
5e3f3c8f0334af913a24ac89159bc9bd,Spring Lane Elementary School,suburban,36.0,Utah,84117,Holladay,Salt Lake,Granite School District
1c663425875635f3898293bf6a39b44c,Deerfield Elementary School,suburban,13.0,Utah,84062,Cedar Hills,Utah,Alpine School District
de1fef6db8722a9ded52335de4cd391a,Rock Canyon Elementary School,urban,39.0,Utah,84604,Provo,Utah,Provo City School District
91c69087bf2333ac0c86837805d56e93,Springdale Elementary School,rural,72.0,Utah,84767,Springdale,Washington,Washington Co School District
da0c6d6edca8ba3973aa5f85c0f98e00,Beehive Elementary School,suburban,55.0,Utah,84118,Kearns,Salt Lake,Granite School District
472f9008b825a1f12ae6276fa7684818,Canyon Creek Elementary School,unknown,22.0,Utah,84025,Farmington,Davis,Davis School District
9efc52fdc96dc2c391a2a07eda96a878,Snow Horse Elementary School,suburban,11.0,Utah,84037,Kaysville,Davis,Davis School District
9b3f5c30aabe845bf052d175a1301eb2,H C Burton Elementary School,suburban,12.0,Utah,84037,Kaysville,Davis,Davis School District
4d189a1623710440696641d9c690e69d,Navigator Pointe Academy,suburban,29.0,Utah,84084,West Jordan,Salt Lake,Utah Department Of Education
4ad9d336d2739b0cd1990134d15f9d12,Viewmont High School,suburban,22.0,Utah,84010,Bountiful,Davis,Davis School District
aa7bee7b962337cb7a24585e4f393d5f,Reading Elementary School,suburban,13.0,Utah,84014,Centerville,Davis,Davis School District
4731edc4ac5baeadc71b22ceecd89bfc,Doxey Elementary School,suburban,55.0,Utah,84015,Sunset,Davis,Davis School District
f08beec81b2f8331660033fb005bc281,Eisenhower Junior High School,suburban,54.0,Utah,84123,Taylorsville,Salt Lake,Granite School District
9cc2da8c37f3abab56dd2a61401db4df,Geneva Elementary School,urban,81.0,Utah,84057,Orem,Utah,Alpine School District
1fa6f88efeada42cbf97edfc07fc8a7b,Tabiona School,rural,19.0,Utah,84072,Tabiona,Duchesne,Duchesne Co School District
1fdb946eff3b7c8aa53b0f4683ed3d6a,Frontier Middle School,suburban,37.0,Utah,84005,Eagle Mtn,Utah,Alpine School District
218fb78db12a9eab6877ce85abb219de,Lewiston Elementary School,rural,45.0,Utah,84320,Lewiston,Cache,Cache Co School District
49b14c89b5740ef5b39ff6097ce0bc8b,Snow Canyon Middle School,urban,46.0,Utah,84770,Saint George,Washington,Washington Co School District
62c42780ab727544e762ba2345b2a1a3,Pleasant Grove High School,suburban,27.0,Utah,84062,Pleasant Grv,Utah,Alpine School District
bb7c1e3fe5fabafaee398bee0d7d7b9e,Union Senior High School,unknown,39.0,Utah,84066,Roosevelt,Duchesne,Duchesne Co School District
dff8d59f6133003628f64531e9e22096,Altamont Junior Senior High School,rural,39.0,Utah,84001,Altamont,Duchesne,Duchesne Co School District
39a43d123eb6f85144a59c30fcf59c07,Juab Junior High School,town,38.0,Utah,84648,Nephi,Juab,Juab School District
515909b4a4715415a403be92da756380,John C Fremont Elementary School,suburban,50.0,Utah,84123,Taylorsville,Salt Lake,Granite School District
bfcf6635ad30cde1024b76b80a63f641,Snow Horse Elementary School,suburban,7.0,Utah,84037,Kaysville,Davis,Davis School District
bc3adb3e32a60fcf72fb0f6de4eeccb2,Cherry Hill Elementary School,urban,56.0,Utah,84058,Orem,Utah,Alpine School District
57803d1bbb391d9675e341df8327c728,LaPoint Elementary School,rural,46.0,Utah,84039,Lapoint,Uintah,Uintah School District
c4edda0b736618275af80abc197892e7,Alpine Elementary School,suburban,17.0,Utah,84004,Alpine,Utah,Alpine School District
84582238266d9870025a7e48f2837971,South Sevier High School,rural,57.0,Utah,84754,Monroe,Sevier,Sevier School District
efd2726d620199673982fee36f79efb8,Foothill Elementary School,urban,21.0,Utah,84097,Orem,Utah,Alpine School District
af06f02a814a747415fa069e8f25d1b1,Albion Middle School,suburban,15.0,Utah,84093,Sandy,Salt Lake,Canyons School District
de6d1f9f0772287a7c1b1057ae4a3f3a,Shelley Elementary School,suburban,20.0,Utah,84003,American Fork,Utah,Alpine School District
2941f6bb0eba122df9b250c00ef17fc2,Manila Elementary School,suburban,13.0,Utah,84062,Pleasant Grv,Utah,Alpine School District
804f199dd0ed84fd2bf242272dcbc10d,Freedom Preparatory Valley Elementary Academy,unknown,,Utah,84058,Vineyard,Utah,Utah Department Of Education
5e076b2139eed677652a595bbfca1607,Noah Webster Academy,urban,21.0,Utah,84058,Orem,Utah,Utah Department Of Education
aa4784cd21edcaf075cfce63ac05af21,Franklin Discovery Academy,unknown,27.0,Utah,84058,Vineyard,Utah,Alpine School District
241832962bf5644494231d95ba01a4c9,Westlake High School,suburban,27.0,Utah,84045,Saratoga Spgs,Utah,Alpine School District
24299fa1fe1f37609775159b7655305b,LeGacy Preparatory Academy-High School,suburban,,Utah,84087,Woods Cross,Davis,Utah Department Of Education
2488fe8977d4524741f9a08a70d45d6e,C S Lewis Academy,town,29.0,Utah,84655,Santaquin,Utah,Utah Department Of Education
51033292c81767a666cb265fe3921b87,Payson High School,suburban,56.0,Utah,84651,Payson,Utah,Nebo School District
5c9522a71edd9692f690584557d78958,American Prep Academy-West Vly II,suburban,29.0,Utah,84120,W Valley City,Salt Lake,Utah Department Of Education
601c5631b1be5652c0959c4c2a1466ee,Centennial Middle School,urban,45.0,Utah,84604,Provo,Utah,Provo City School District
3a3cce1fcf28158c2666b1a58682a806,Black Ridge Elementary School,suburban,27.0,Utah,84005,Eagle Mtn,Utah,Alpine School District
ff90408a9c0172c4b5fac2976d87a651,Kauri Sue Hamilton School,suburban,41.0,Utah,84065,Riverton,Salt Lake,Jordan School District
279ab79e55d747c6f15aeb2246b38102,Treeside Charter School,unknown,,Utah,84606,Provo,Utah,Utah Department Of Education
291ae7f5aa2a7fcc4b1d361e15efcb21,Mountain W Montessori Academy,unknown,29.0,Utah,84009,South Jordan,Salt Lake,Utah Department Of Education
296ceac95ce3589480eb74584e9bfba7,Aspen Elementary School,urban,36.0,Utah,84057,Orem,Utah,Alpine School District
2a52f70661ca5ad0240ffab722433089,White Pine Elementary School,rural,43.0,Utah,84333,Richmond,Cache,Cache Co School District
2a859de48b565c1e310773aa1bb5849f,Salem Junior High School,suburban,28.0,Utah,84653,Salem,Utah,Nebo School District
f610d387f7e631a4c10388d4b2702c60,Cascade Elementary School,urban,31.0,Utah,84097,Orem,Utah,Alpine School District
c8f3911645dbc9415867ffee4e0f2667,Scott M Matheson Junior High School,suburban,58.0,Utah,84044,Magna,Salt Lake,Granite School District
432209419a91204c93b7f382385a86b9,American Academy of Innovation,unknown,29.0,Utah,84009,South Jordan,Salt Lake,Utah Department Of Education
2fd93cbb274738f78c2d569676d4662f,Academy for Math Engineering and Science,suburban,29.0,Utah,84121,Salt Lake City,Salt Lake,Utah Department Of Education
2ffb256c2f5c5dbfd2e61e342cbcaee5,Early Learning Center,town,5.0,Utah,84074,Tooele,Tooele,Tooele Co School District
462c1f76c42ee5876fbdcd3da4021e38,Guadalupe School,urban,29.0,Utah,84116,Salt Lake City,Salt Lake,Utah Department Of Education
314e654b172e279d5f7d8f9aae8a0cfb,Sprucewood Elementary School,suburban,25.0,Utah,84094,Sandy,Salt Lake,Canyons School District
318215dada2a3aa79b7cbc16b7d8b80d,Diamond Ridge High School,unknown,32.0,Utah,84094,Sandy,Salt Lake,Canyons School District
5aea39d5197968605144f2e01f43b383,North Davis Prep Academy,suburban,20.0,Utah,84041,Layton,Davis,Utah Department Of Education
32580a6d14362130dc43901a509c6a65,Lava Ridge Intermediate School,unknown,53.0,Utah,84765,Santa Clara,Washington,Washington Co School District
aca043dac63737b9077be67fd4ad98c6,River Rock Elementary,suburban,27.0,Utah,84043,Lehi,Utah,Alpine School District
95da7bb6848051db2154fe3dac7f4af9,Centerville Junior High School,suburban,19.0,Utah,84014,Centerville,Davis,Davis School District
339667bea78a7533fc8f75a0c2a6d287,Green River High School,rural,77.0,Utah,84525,Green River,Emery,Emery Co School District
499f4dae6baaab671e680c467ba00dc3,Hidden Hollow Elementary School,unknown,26.0,Utah,84005,Eagle Mtn,Utah,Alpine School District
da9bde55132d6cc5723531a6e8c85a15,American Prep Academy-Draper I,suburban,29.0,Utah,84020,Draper,Salt Lake,Utah Department Of Education
744ab9a0fc77d7defa001da9ea43892a,Magna Elementary School,suburban,62.0,Utah,84044,Magna,Salt Lake,Granite School District
b903a47a102a16e389448785b19b92a3,Salt Lake Arts Academy,urban,29.0,Utah,84111,Salt Lake City,Salt Lake,Utah Department Of Education
3941695aecb9c95a1beebc891cea140d,Thomas Edison Charter School-North,suburban,36.0,Utah,84341,North Logan,Cache,Cache Co School District
51f14a2273f29bad5fd246f88f07afd8,Salem Elementary School,suburban,37.0,Utah,84653,Salem,Utah,Nebo School District
968bc92439821bc1b4f8858f722a2214,Monument Valley High School,rural,96.0,Utah,84536,Monument Vly,San Juan,San Juan School District
6bfd84304719df46d54c155edae6a9a9,Horizon School,suburban,28.0,Utah,84045,Saratoga Spgs,Utah,Alpine School District
3c75e4fd337df74b0afb94fe926ce70e,Evergreen Junior High School,suburban,35.0,Utah,84109,Salt Lake City,Salt Lake,Granite School District
3fb3f6474827767b96541df574095971,Advanced Learning Center,unknown,40.0,Utah,84653,Salem,Utah,Nebo School District
465659a64e745d566214fb4e659e59b8,Sharon Elementary School,urban,70.0,Utah,84097,Orem,Utah,Alpine School District
46663a4712d00d11f1f9acf605365b56,Walden School of Liberal Arts,urban,42.0,Utah,84604,Provo,Utah,Utah Department Of Education
47d8fc59539dfb9aeb42b6d44584d5dd,Wilson Elementary School,suburban,71.0,Utah,84651,Payson,Utah,Nebo School District
49aa563446ed01aa333c5f63c944c003,Landmark High School,suburban,67.0,Utah,84660,Spanish Fork,Utah,Nebo School District
e5f1908fc3ee650a547c484dbf533a2c,Rocky Mountain Elementary School,suburban,20.0,Utah,84042,Lindon,Utah,Alpine School District
cfa4deaf575d11ba6387cde844f3a7de,Rosecrest Elementary School,suburban,21.0,Utah,84109,Salt Lake City,Salt Lake,Granite School District
a98e3b2d1a1c866fb1a85fe111e6eb1a,Greenville Elementary School,suburban,34.0,Utah,84341,North Logan,Cache,Cache Co School District
5e08fce08f97e043271c12dca39e8f42,Heritage Elementary School,urban,37.0,Utah,84321,Nibley,Cache,Cache Co School District
fca74d7c121e84cfd316f68fc0a80bc5,South Cache Middle School ,suburban,31.0,Utah,84319,Hyrum,Cache,Cache Co School District
fba21fca9464def604c4effb3d70c9ef,Orchard Elementary School,suburban,20.0,Utah,84054,N Salt Lake,Davis,Davis School District
50d7eecc6cf9adf720cdbc9c8da29021,Wasatch High School,town,38.0,Utah,84032,Heber City,Wasatch,Wasatch Co School District
8b7fae3b92dea2d579ca77a7a7946a62,Kaysville Junior High School,suburban,15.0,Utah,84037,Kaysville,Davis,Davis School District
539d3c2f1063c75685961644f2b6599f,Canyon Crest Elementary School,urban,25.0,Utah,84604,Provo,Utah,Provo City School District
554e7e7f01442579cff472350a0d6414,Dixie Middle School,urban,50.0,Utah,84770,Saint George,Washington,Washington Co School District
55bf422448d6038ae800669d1f3ba9c3,Manti High School,unknown,52.0,Utah,84642,Manti,Sanpete,South Sanpete School District
9c077ed6616be04580ca7287568b06a9,Coral Canyon Elementary School,suburban,65.0,Utah,84780,Washington,Washington,Washington Co School District
59931137c1f816b1df12175a405ec433,Orem Junior High School,urban,58.0,Utah,84057,Orem,Utah,Alpine School District
9fc0ff6cdb099aafc27362c1e7e634b0,Bear River Middle School,town,40.0,Utah,84312,Garland,Box Elder,Box Elder Co School District
63449698dff731416b8c4f46dafc748e,Eastwood Elementary School,suburban,8.0,Utah,84109,Salt Lake City,Salt Lake,Granite School District
ccd62cfa4de7baf527fdb68241772e44,Karl G Maeser Prep Academy,suburban,29.0,Utah,84042,Lindon,Utah,Utah Department Of Education
a677241fc7e68cd4eb337d012688f334,Falcon Ridge Elementary School,suburban,34.0,Utah,84081,West Jordan,Salt Lake,Jordan School District
63f95e4dd8cd121e6d82ff50e08b4e22,Brighton High School,suburban,32.0,Utah,84121,Cottonwd Hgts,Salt Lake,Canyons School District
6416c80adc9b649988231f097b8e259f,Loa Elementary School,rural,46.0,Utah,84747,Loa,Wayne,Wayne Co School District
657e784d81cc3fccddeeea430e7182f7,Clayton Middle School,urban,33.0,Utah,84108,Salt Lake City,Salt Lake,Salt Lake City School District
65d9ca6e64a61dc5d2b8abc51716aa96,Duchesne Elementary School,rural,44.0,Utah,84021,Duchesne,Duchesne,Duchesne Co School District
ac07b635a96de564e2e81de7a0b6b5b8,Willowcreek Middle School,suburban,28.0,Utah,84043,Lehi,Utah,Alpine School District
668111d842adcbeead6016adabb58d45,Jefferson Academy Charter School,suburban,29.0,Utah,84037,Kaysville,Davis,Utah Department Of Education
6a5611d4460dab90a4df3b8980e4d3e0,Bonneville High School,suburban,38.0,Utah,84405,Ogden,Weber,Weber School District
69e6a38b230a881bd050d248f492eff7,Scholar Academy,town,29.0,Utah,84074,Tooele,Tooele,Utah Department Of Education
6b9fec1d27097c30c2fef7a94e3aa218,Morgan Middle School,town,22.0,Utah,84050,Morgan,Morgan,Morgan Co School District
6bbb1113ebfb7896e9c3c3941b62b921,Vista School,rural,29.0,Utah,84738,Ivins,Washington,Utah Department Of Education
a878b63e5f916a84fe9e17fadb88b3ab,Sage Hills Elementary School,suburban,23.0,Utah,84045,Saratoga Spgs,Utah,Alpine School District
f0571abfa82e63a66e1167b282f9f709,Legacy Elementary School,unknown,,Utah,84770,St George,Washington,Washington Co School District
8e8ceb2cac1f1b1923874bb4ace99372,Valley View Elementary School,suburban,29.0,Utah,84062,Pleasant Grv,Utah,Alpine School District
73db1fea95cd1df2edf3ff919745877d,Mountain Green Elementary School,town,13.0,Utah,84050,Morgan,Morgan,Morgan Co School District
75666eaea5bf7938c3defe80a93d6d99,Esperanza School,suburban,51.0,Utah,84120,Salt Lake City,Salt Lake,Granite School District
f09e3da8342ece6d55e58e5892c11d00,Lone Peak High School,suburban,27.0,Utah,84003,Highland,Utah,Alpine School District
78c00049b6cffbcfffcdf9718a7ea71d,Fillmore Middle School,rural,60.0,Utah,84631,Fillmore,Millard,Millard School District
797bd08336f0b53ac2dd4c6d6e76ec12,Sky View High School,suburban,36.0,Utah,84335,Smithfield,Cache,Cache Co School District
7cad258e29cfa4c65d173d6ad017c0a2,Wahlquist Junior High School,urban,26.0,Utah,84404,Ogden,Weber,Weber School District
82c0ac8e7795de031f1448cf6835a6ac,Hobble Creek Elementary School,suburban,17.0,Utah,84664,Mapleton,Utah,Nebo School District
9ba76687d360ab1cc4e6521ecf303fc7,Quest Academy,urban,29.0,Utah,84401,Ogden,Weber,Utah Department Of Education
8594ab0b43802c2919507851ba862c62,Fillmore Elementary School,rural,62.0,Utah,84631,Fillmore,Millard,Millard School District
8c16b769551fe947fec4757e0b1a1166,Milford High School,rural,54.0,Utah,84751,Milford,Beaver,Beaver Co School District
cc9dc97979c9d09fa55974bec087e196,Beaver High School,unknown,54.0,Utah,84713,Beaver,Beaver,Beaver Co School District
8da37d6adcd08ebaf80a0bfda97ab397,Ridgeline Elementary School,suburban,10.0,Utah,84003,Highland,Utah,Alpine School District
91d326aae48825ab6aeb25c3c29696e4,Eaglecrest Elementary School,suburban,16.0,Utah,84043,Lehi,Utah,Alpine School District
9fad778268168b69d8b446cbe5486ad3,Dixie Montessori Academy,suburban,53.0,Utah,84780,Washington,Washington,Washington Co School District
a02477fb8f8bdba6060154af3ff1d7f9,Bear River Charter School,urban,29.0,Utah,84321,Logan,Cache,Utah Department Of Education
a1047bd14eb393752542fc88fcc6757b,East Elementary School,town,45.0,Utah,84074,Tooele,Tooele,Tooele Co School District
ac7d3cd345c7074f9f20bdf601e0e761,Roots Charter High School,suburban,29.0,Utah,84119,West Valley,Salt Lake,Utah Department Of Education
c74bcacf5af22fa3a3d8ae4a3c196d03,Crestview Elementary School,suburban,17.0,Utah,84124,Salt Lake City,Salt Lake,Granite School District
f3ba1459e55d00c5b9d28069b40d4a3a,Maple Mountain High School,suburban,40.0,Utah,84660,Spanish Fork,Utah,Nebo School District
bb31f217d9519a51d875b36a1395e629,North Park Elementary School,suburban,25.0,Utah,84341,North Logan,Cache,Cache Co School District
bb5f07bbbe7b2f19583d96440222124e,Ellis Elementary School,urban,78.0,Utah,84321,Logan,Cache,Logan City School District
dbed36ab221cad9f4c308ca1c573c0c8,Treasure Mountain Junior High School,town,17.0,Utah,84060,Park City,Summit,Park City School District
c178b6eb7b23ecc9edfb83b3e6edfc61,Edith Bowen Laboratory School,urban,36.0,Utah,84322,Logan,Cache,Cache Co School District
c4c3974b5af5ff76078872e9bcd1e6e0,Gunnison Valley Elementary School,rural,55.0,Utah,84634,Gunnison,Sanpete,South Sanpete School District
c7dfc706359ce9d2cc76842083807ecc,South Summit Elementary School,town,28.0,Utah,84036,Kamas,Summit,South Summit School District
c8d0bd24f05ab58f4f09de235892fc69,Altara Elementary School,suburban,22.0,Utah,84094,Sandy,Salt Lake,Canyons School District
cf076d7bb974188b3ecbc7dfb6984238,Tooele High School,town,42.0,Utah,84074,Tooele,Tooele,Tooele Co School District
d860d74a0e214ee44bb98b59631fa594,Wallace Stegner Academy,suburban,29.0,Utah,84104,Salt Lake City,Salt Lake,Utah Department Of Education
eb8859e14e8d43af0cbb8e7eea9d4fb8,Grand County High School,unknown,56.0,Utah,84532,Moab,Grand,Grand Co School District
e679c4f0448d364ad422445f5ee418b8,Legacy Elementary School,suburban,12.0,Utah,84003,American Fork,Utah,Alpine School District
e8020910552274387c2474b1e26dbe20,Robert Frost Elementary School,suburban,60.0,Utah,84119,W Valley City,Salt Lake,Granite School District
e9e304cd4e6cf79bba6aa830e90453c4,South Weber Elementary School,suburban,10.0,Utah,84405,South Weber,Davis,Davis School District
f4eea63ed3e16690ed9aa166b4a1662f,Alpine Summit Program,urban,89.0,Utah,84058,Orem,Utah,Alpine School District
